Brand Name,City,Name,Latitude,Longitude,Phone,Fax,Email,Address
ICML,Varanasi,M P Autovehicles,25.304944,82.984282,9506433333,,icmlvaranasi@mpauto.co.in,"B 38/2 A 3x4, Gopal Vihar Colony,mahmoor Ganj, Near Hotel Natraj, Varanasi, Uttar Pradesh 221001"
ICML,Bhopal,S M Motors,23.253569,77.446742,9301310999,,sanjay@smmotors.in,"1/2, Industrial Area,govindpura, Near M.p.e.b, Bhopal, Madhya Pradesh 462001"
ICML,Bhubaneswar,Maa Bhagabati Auto Centre,20.343188,85.883925,7894011787,,maabhagbatiautocntre@gmail.com,"Plot No-26, Nh-5, Pahal, Behind Jagannath Temple, Bhubaneswar, Orissa 752101"
ICML,Cooch Behar,Maa Durga Transmotives,26.318685,89.513099,9593888877,,durgatransmotives2011@gmail.com,"Kalepar,dawaguri, Near Dawaguri Bazar, Cooch Behar, West Bengal 736156"
ICML,Etawah,Kunti Motors,26.811712,79.00469,9758366333,,dushyanykumar221@gmail.com,"Anand Azad,takiya Azad Gan, Near Deep Takies, Etawah, Uttar Pradesh 206001"
ICML,Gonda,Om Automobiles,27.133991,81.961897,9984848907,,,"Station Road, Janki Nagar, Near Distt. Hospital, Gonda, Uttar Pradesh 271001"
ICML,Gurgaon,Rawa Motor,28.471361,77.001002,9811687333,,,"Sector -9,surya Vihar, Near Petrol Pump, Gurgaon, Haryana 122001"
ICML,Gurgaon,Rawa Motor,28.471361,77.001002,9811687333,,,"Sector -9,surya Vihar, Near Petrol Pump, Gurgaon, Haryana 122001"
ICML,Gwalior,Neha Automobile,26.19066,78.173454,0751-4052222,,neha.automobiles@gmail.com,"Jhansi Road, Lashkar, Opp. Jhansi Road Police Station, Gwalior, Madhya Pradesh 474001"
ICML,Hamirpur(hp),Ashrit Trading And Engeering,31.646477,76.55385,9418093572,,ashrit_international_hamirpur@yahoo.co.in,"Nh-88, V.p.o Bihra, Near Vikas Hotel, Hamirpur(hp), Himachal Pradesh 177001"
ICML,Haridwar,United Auto Garage,29.937423,78.143616,7055500780,,unitedautogarage@rediffmail.com,"Malviya Bhawan, Opposite Rishikul Ground, Rishikul, Haridwar, Uttaranchal 249411"
ICML,Hisar,Ganga Motors,29.279446,75.47984,9467536929,,,"Bagla Road, Adampur, Near Krishna Parnami School, Hisar, Haryana 125112"
ICML,Jaipur,Kuber Motors,26.873954,75.70685,,,,"Shop No 8,9,10, Bansi Tower, Main Ajmer Road, Keshupura, Bhankrota, Near Friends Hotel, Jaipur, Rajasthan 302024"
ICML,Jammu,Shrikul Motors,32.557358,75.049707,9419104929,,shrikul.motors@gmail.com,"G.t Road, Bari Barahmana, Patli Morh, Jammu, Jammu and Kashmir 181133"
ICML,Kanpur,Jain Motors,26.461829,80.299816,9415041267,,jainmotors.knp@rediffmail.com,"64, Kalpi Road, Kalpi, Industrial Estate, Kanpur, Uttar Pradesh 208006"
ICML,Kharar,Yash Motors,30.755408,76.625168,9988447767,,yashmotor7@gmail.com,"Nh--95, Khanpur, Near Kharar Morinda Road, Kharar, Punjab 140301"
ICML,Kolkata,Bobby Automobiles,22.543278,88.379575,9331005604,,bobbyautomobiles@gmail.com,"13/2, Maruti Bagan, Mahendra Roy Lane, Kolkata, West Bengal 700001"
ICML,Kullu,Hadimba Mechanical Works,32.105625,77.13903,9736800539,,amitbodh143@gmail.com,"Nh-21, V.p.o Katrain, Near Kangra Co-operative Bank, Kullu, Himachal Pradesh 175129"
ICML,Lucknow,Classic Cars,26.875244,80.927707,8176001410,,Classic.fiatcars@gmail.com,"Sitapura Road, Dali Ganj Railway Crossing, Beside Central Bank Of India, Lucknow, Uttar Pradesh 226010"
ICML,Madhubani,Sinha Auto Sales & Services,26.353267,86.074046,9771421351,,info@sinhaauto.com,"Ward No-8, Sinha Motor Complex, Suratgunj, Near Madhubani Bus Stand, Madhubani, Bihar 847211"
ICML,Mangalore,Ballal Auto Agencies,12.914142,74.855957,9845155077,,,"Bms Garage Building, Kadri Tollgate, Near Kadri Tollgate, Mangalore, Karnataka 575002"
ICML,Mansa,B.M. Motors,30.01945,75.396915,98887-08990,,,"Ramditta Wala Chowk, Sirsa Road, Mansa, Punjab 151505"
ICML,Muzaffarpur,Kumar Motors,26.101843,85.374473,7759085545,,kumarmotor_rhino@gmail.com,"Nh--28, Khabra, Kiratpur Gurdas, Muzaffarpur, Bihar 842001"
ICML,Patna,Avadi Automobiles,25.604224,85.105405,7488253089,,avadi_automobiles@yahoo.com,"Baily Road, Old Police Check Post, Near Ashiyana More, Patna, Bihar 800014"
ICML,Rajahmundry,Jayalakshmi Motors,16.994689,81.796739,7799776068 ,,,"84-1-2, Nh-16, Aditya Nagar, Beside Ongc Base Complex, Rajahmundry, Andhra Pradesh 533101"
ICML,Ranchi,P S I Automobiles,23.372099,85.351945,9308441835,,psiautomobiles@gmail.com,"19, Industrial Area, Kokar, Near Bhaskar Steel, Ranchi, Jharkhand 834001"
ICML,Rewa,Gautam Motors,24.540475,81.315605,9425424638,,,"16/805, Captan Complex, Nh-7, Urrahat, Near Hotel Satnam Intl, Rewa, Madhya Pradesh 486001"
ICML,Rohtak,Durge Motors,28.916509,76.565188,7206007777,,durge.motors.icml@gmail.com,"Jind Road, Sector-7, Near Sukhpura Chowk, Rohtak, Haryana 124001"
ICML,Shahbad,Universal Motors,30.237882,76.850994,9729315222,,unimotors@yahoo.com,"N H-i, Vill. Mohri, P.o Sambhalkhi, Near Modern Institute, Shahbad, Haryana 136135"
ICML,Shimla,Jay Kays,31.034475,77.109877,9816318080,,,"Plot no. 104 D, Industrial Area, Shoghi, Near Shimla Hills Offerings Pvt Ltd, Shimla, Himachal Pradesh 171219"
ICML,Siliguri,Rosy Automobiles,26.70842,88.426914,9733156619,,rosyauto_icml@yahoo.in,"Darjeeling More, Shiv Nagar, Opposite Hotel Himalayan Regency, Siliguri, West Bengal 743003"
ICML,Srinagar,Extreme Automobiles,34.083658,74.797368,8491000453,,,"Athwajan Byepass, Nh-1, Near Delhi Public School, Srinagar, Jammu and Kashmir 191101"
ICML,Udaipur,Riddhi Motors,24.615653,73.705387,9649222296,0294-2810537,riddhi.motors@yahoo.com,"Nh-8,bhuwana Bye Pass,rto Road, Bhuwana, Near Everest Resort, Udaipur, Rajasthan 313004"
ICML,Varanasi,M P Autovehicles,25.304944,82.984282,9506433333,,icmlvaranasi@mpauto.co.in,"B 38/2 A 3x4, Gopal Vihar Colony,mahmoor Ganj, Near Hotel Natraj, Varanasi, Uttar Pradesh 221001"
ICML,Visakhapatnam,Madhava Premier,17.743866,83.259211,9246617999,,madhava.premier@gmail.com,"Door No.39-14-16, Nh--5, Madhavadhra, Birla Junction, Visakhapatnam, Andhra Pradesh 530031"
ICML,Visakhapatnam,Madhava Premier,17.743866,83.259211,9246617999,,madhava.premier@gmail.com,"Door No.39-14-16, Nh--5, Madhavadhra, Birla Junction, Visakhapatnam, Andhra Pradesh 530031"
Isuzu,Ahmedabad,Torque Isuzu,23.041263,72.513812,8929414230,,Reception.ahm@torqueisuzu.in,"GF-1, Shree Panchdhara Complex, S G Highway, Bodakdev, Near Hotel Grand Bhagwati,near Gnst Tower, Ahmedabad, Gujarat 380001"
Isuzu,Ahmedabad,Torque Isuzu,22.951183,72.592096,+918141555533,,,"Adarsh Industrial estate, Narol Aslali Highway, Narol, Opp. GEB Store, Ahmedabad, Gujarat 382405"
Isuzu,Anantapur,Sasya Automotives,14.66389,77.580417,+917989739304,,,"SY NO 143 1G 2B, Rudraramappa Panchayath, NH 44, Anantapur, Rajamamsa Galaxy, Anantapur, Andhra Pradesh 515001"
Isuzu,Bangalore,KHT Agencies,12.962625,77.591393,9844771111,,sales@khtagencies.com ,"No 10, Subbaiah Circle, Mission Road, Bangalore, Karnataka 560027"
Isuzu,Bangalore,Trident Isuzu,12.969191,77.701257,9743786723,,,"17/4C, Hosur Main Road, Rupenaagrahara, Bangalore, Karnataka 560037"
Isuzu,Bangalore,KHT Agencies,12.962625,77.591393,9844771111,,sales@khtagencies.com ,"No 10, Subbaiah Circle, Mission Road, Bangalore, Karnataka 560027"
Isuzu,Bangalore,Trident Isuzu,12.969191,77.701257,9743786723,,,"17/4C, Hosur Main Road, Rupenaagrahara, Bangalore, Karnataka 560037"
Isuzu,Bhuj,Torque Isuzu,23.226213,69.635661,8929824320,,sales@torqueisuzu.in,"4, Mirjapur Highway, Uma Park Society, Bhuj, Gujarat 370001"
Isuzu,Kozhikode,Manikandan Isuzu,11.244257,75.780752,9072327788 ,,," Kundaythodu,  Cheruvanoor, Bavukka’s Square, Kozhikode, Kerala 673001"
Isuzu,Chandigarh,Krishna Isuzu,30.703895,76.802357,7375004831,,aarti.attri@isuzu-krishna.com,"Plot No 15, Ind. Area Phase-1, Near Elante Mall, Chandigarh, Chandigarh 160002"
Isuzu,Chennai,Kun Isuzu,13.095764,80.17259,9094440005,,,"B14, 1st street, Ambattur Industrial Area, 2nd sector, Chennai, Tamil Nadu 600058"
Isuzu,Chennai,Kun Isuzu,13.033142,80.243228,919094440005,,,"No.640, Annasalai Nandanam, Sathguru Complex, Chennai, Tamil Nadu 600035"
Isuzu,Coimbatore,Kun Isuzu - Coimbatore,10.996626,77.005373,8220046447,,,"SF 519, Avinashi Road, Mudhalipalayam Pirivu Arasur Post, Sidha Steel Campus, Coimbatore, Tamil Nadu 641408"
Isuzu,New Delhi,Paramount Isuzu,28.663001,77.152739,7240430990,,,"71/4, Main Najafgarh Road, Mothi Nagar, Near By Galaxy Toyota, New Delhi, Delhi 110015"
Isuzu,New Delhi,Paramount Isuzu,28.506966,77.300099, +91 9599483123,,,"Mathura Road, Delhi, A-10 Mohan Co-operative Industrial Estate, New Delhi, Delhi 110044"
Isuzu,Ernakulam,Manikandan Isuzu,9.965046,76.318587,8589812444,,,"Door No. C.C. 29/1394, Vyttila, Near Junction, Ernakulam, Kerala 682019"
Isuzu,Faridabad,Paramount Isuzu,28.428269,77.308683,7375879752,,,"15/2, Metro Station Sec- 28, Mathura Road, Faridabad, Haryana 121008"
Isuzu,Gurgaon,Paramount Isuzu,28.428689,77.036884,7240454075,,,"Sohna Road, Netaji Subash Chowk, In  Vijaya Forum Mall, Gurgaon, Haryana 122003"
Isuzu,Gurgaon,Paramount Isuzu,28.428689,77.036884,7240454075,,,"Sohna Road, Netaji Subash Chowk, In  Vijaya Forum Mall, Gurgaon, Haryana 122003"
Isuzu,Hyderabad,Mahavir Isuzu,17.441345,78.388129,7375006275,,,"H No 1-88/1, Hi-tech City Main Road, Madhapur, Opp Govt High School, Hyderabad, Telangana 500082"
Isuzu,Hyderabad,Mahavir Isuzu,17.44643,78.476064,+91 7799642004,,,"1-8-321, Patigadda Main Road, Begumpet, Near Police Lines, Hyderabad, Telangana 500016"
Isuzu,Indore,Patwa Isuzu,22.782237,75.90388,9826032312,,patwamotorospvtltd@gmail.com,"50/3, Dewas Naka, Agra Bombay Road, Indore, Madhya Pradesh 452102"
Isuzu,Jaipur,Khushi Isuzu,26.878697,75.769897,"9784592226,  9929711138",,,"1A & 28A, Karoli Bagh, Gopalpura Bypass, Near Gurjar Ki Thadi Underpass, Jaipur, Rajasthan 302019"
Isuzu,Jaipur,Khushi Isuzu,26.840822,75.793647,+91 9799330222,,,"Plot No.5, Tonk Road, Sitabari, Durga Vihar, Jaipur, Rajasthan 302018"
Isuzu,Jalandhar,Krishna Isuzu,31.275282,75.678391,7307720000,,,"Village Khajurla, G.T road, Phagwara, Opp haveli Restuarent, Jalandhar, Punjab 144001"
Isuzu,Jodhpur,Geeta Isuzu,26.242636,73014760.0,9549890489,,,"Plot No - 27, HI Area Phase II, Pali Highway, Basni, Bhagat Ki Kothi(extn)  NH-65, Jodhpur, Rajasthan 342001"
Isuzu,Kanpur,Speed Isuzu,26.461886,80.303458,7375087282,,,"123/477, Gadarianpurwa, Fazalganj, Shastri Nagar, Fazalganj Industrial Estate, Kanpur, Uttar Pradesh 208012"
Isuzu,Karnal,Paramount Isuzu,28.746748,77.151748,7375800130,,,"117/8, GT Karnal Road, Village Kambpura, Karnal, Haryana 132001"
Isuzu,Kolkata,Mohan Motors Isuzu,22.621887,88.455532,"8585048491, 8585048486",, gm@isuzu-kolkata.com,"Plot II, D/22 Action Area II, Ecosuite Business Tower, New Town Street No 676 and 775, Rajarhat, Town Street, Kolkata, West Bengal 700103"
Isuzu,Kozhikode,Manikandan Isuzu,11.244257,75.780752,9072327788 ,,," Kundaythodu,  Cheruvanoor, Bavukka’s Square, Kozhikode, Kerala 673001"
Isuzu,Kurnool,Sasya Automotives,15.849744,78.004482,+91 8886130777,,,"D No 96/3-157-3, SY No 133/1A and 131/1, NH-44 Road, Kurnool, Near Eenadu Office, Kurnool, Andhra Pradesh 518003"
Isuzu,Lucknow,Speed Isuzu,26.877822,81.039606,7375087181,,,"12.2 Kms, Faizabad Road, Chinhat, Gomti Nagar, Lucknow, Uttar Pradesh 227105"
Isuzu,Ludhiana,Krishna Isuzu,30.866935,75.929476,8558840744,,,"G.t. Road, Dhandari Khurd, Near Prem Nagar, Ludhiana, Punjab 141014"
Isuzu,Madurai,AR.A.S.Isuzu,9.835879,78.033808,9894260101,,,"Plot No 28, Kappalur, Industrial Estate, Madurai, Tamil Nadu 625008"
Isuzu,Mangalore,Cauvery Isuzu,12.915856,74.834484,+91 9845061202,,,"Div Dev building, Div Dev building, Bangra Kulur, 4th Mile, Mangalore, Karnataka 575013"
Isuzu,Mohali,Krishna Automobiles,30.661314,76.733724,7305520000,,aarti.attri@isuzu-krishna.com,"Plot no.3, Krishna Isuzu, Sec 82, SAS Nagar, JLPL Industrial Area, Aerocity- Airport Road, Mohali, Punjab 160055"
Isuzu,Nagpur,Girnar Isuzu,21.134369,79.003841,7375097686,,girnarcars@gmail.com,"E-2, Hingana Road, MIDC, Nagpur, Maharashtra 440013"
Isuzu,Navi Mumbai,J M D Isuzu,19.060624,73.013962,9987898898,,sales@jmdisuzu.com,"Plot no 4,5&6, Showroom No 8,9 & 10, Unit No 13,14,15,sector 30 ,sanpada,vashi, Prithvi Park, Navi Mumbai, Maharashtra 400705"
Isuzu,Nellore,Rke Isuzu,14.399849,79.947572,8885070081,,,"Door No -  26-2/2147/2, Shankaran Colony, Vedayapallem, GNT Road, Nellore, Andhra Pradesh 524004"
Isuzu,New Delhi,Paramount Isuzu,28.663001,77.152739,7240430990,,,"71/4, Main Najafgarh Road, Mothi Nagar, Near By Galaxy Toyota, New Delhi, Delhi 110015"
Isuzu,New Delhi,Paramount Isuzu,28.506966,77.300099, +91 9599483123,,,"Mathura Road, Delhi, A-10 Mohan Co-operative Industrial Estate, New Delhi, Delhi 110044"
Isuzu,Noida,Select Isuzu,28.631177,77.380135,7375004632,,,"Sector-63, H-8, Noida, Uttar Pradesh 201301"
Isuzu,Phagwara,Krishna Isuzu,31.224247,75.768858,8558840745,,,"Krishna Automobiles Pvt. Ltd, G.t Road, Village Khajurla, Phagwara, Opp Haveli Restuarent, Phagwara, Punjab 144401"
Isuzu,Pune,Jmd Isuzu,18.626713,73.743239,+91 9867551841,,sales@jmdisuzu.com,"Showroom No. 09, Senapati Bapat Road, Pune, ICC Trade Towe, Pune, Maharashtra 411016"
Isuzu,Pune,Jmd Isuzu,18.626713,73.743239,+91 7738150457,,sales@jmdisuzu.com,"Sr. No 132/2A/3A, Mumbai-Pune Road, Tathawade, Near Royal Garden, Pune, Maharashtra 411033"
Isuzu,Rajahmundry,Mahavir Isuzu,17.023209,81.799202,9642130004,,,"D. No. 69-31-14,  RTO Office Road, Opp. FCI Godowns, Rajahmundry, Andhra Pradesh 533101"
Isuzu,Rajkot,Torque Isuzu,22.208087,70.801426,8929824320,,,"Plot No. 24, Gondal Highway, Kangshiyali, Near Kishan Petrol Pump, Rajkot, Gujarat 360002"
Isuzu,Ranga reddy,Mahavir Isuzu,17.369251,78.553802,918297370004,,,"11-13-429, LB Nagar, Alkapuri Colony, Ranga reddy, Telangana 500075"
Isuzu,Siliguri,Mohan Motors,26.710437,88.417798,9007013782,,,"Burdwan Road, Ward 4, Mahananda Para, Opp. Rishi Bhawan, Siliguri, West Bengal 734001"
Isuzu,Thiruvananthapuram,Evm Isuzu,8.435735,76.957931,7558889151,,,"T C 65/2153 1, Nh Bypass Road, Trivandrum, Venkara Opp Durgha Devi Temple, Thiruvananthapuram, Kerala 695027"
Isuzu,Tirupati,R.K.E Automotive,13.637312,79.421183,9393620008,,,"No.11-1/1, Renigunta Road, Bhavani Nagar, Near Ttd Arch, Tirupati, Andhra Pradesh 517501"
Isuzu,Tirupati,R.k.e Isuzu,13.630281,79.445608,+91 9618887008,,,"Site No: B1,D1, Renigunta Estate, Renigunta Road, Tirupati, Near HP Petrol Pump, Tirupati, Andhra Pradesh 517501"
Isuzu,Thiruvananthapuram,Evm Isuzu,8.435735,76.957931,7558889151,,,"T C 65/2153 1, Nh Bypass Road, Trivandrum, Venkara Opp Durgha Devi Temple, Thiruvananthapuram, Kerala 695027"
Isuzu,Vadodara,Torque Isuzu,22.334195,73.174794,8929414230,,,"P O Fertilizer, Chhani Road N H No 8, OPP. GSFC Nagar Gate, Vadodara, Gujarat 391750"
Isuzu,Vijayawada,Mahavir Isuzu,16.523158,80.687748,9160333004,,,"D.No. 4-122, GST road, Prasadampadu, NH-5, Vijayawada, Andhra Pradesh 521108"
Isuzu,Visakhapatnam,Mahavir Isuzu,17.739005,83.263868,9642130004,,saikrishnak@mahavirisuzu.com,"38/22/158 , C-20, Jhabakh Auto Pvt. Ltd, Industrial Estate, Gavara Kanchara Palem, Visakhapatnam, Andhra Pradesh 530035"
Isuzu,Visakhapatnam,Mahavir Isuzu,17.739005,83.263868,9642130004,,saikrishnak@mahavirisuzu.com,"38/22/158 , C-20, Jhabakh Auto Pvt. Ltd, Industrial Estate, Gavara Kanchara Palem, Visakhapatnam, Andhra Pradesh 530035"
Jaguar,Ahmedabad,Cargo Motors,22.997124,72.498506,9978442691,079-26873126,cmpljtlws@cargomotors.co.in,"Sarkhej - Gandhinagar Hwy, Bodakdev, Opp. Rajpath Club, Ahmedabad, Gujarat 380015"
Jaguar,Aurangabad,Satish Motors,19.877085,75.372418,8551047777,,,"G - 19/20, Chikalthana, Prozone Mall, Aurangabad, Maharashtra 423703"
Jaguar,Aurangabad,Satish Motors,19.817848,75.241068,912406674111,,,"Gut No 135, Waladgaon, Waluj, Opp Bajaj Auto Limited, Aurangabad, Maharashtra 431134"
Jaguar,Bangalore,Marqland Motors,12.910912,77.627036,9686660235,,,"32/5, Hosur Road, Roopen Agrahara, Bommanahalli, Opp. Royal Oak, Bangalore, Karnataka 560068"
Jaguar,Bangalore,Marqland Motors,12.910912,77.627036,9686660235,,,"32/5, Hosur Road, Roopen Agrahara, Bommanahalli, Opp. Royal Oak, Bangalore, Karnataka 560068"
Jaguar,Chandigarh,Dada Motors,30.745427,76.785072,9876039026,,Deepak.k@dadamoter.com,"Showroom No. 8, Sec-17, Hotel Taj Shopping Arcade, Chandigarh, Chandigarh 160017"
Jaguar,Chennai,V S T Grandeur,13.065167,80.257132,7375006071,,sales@vstgrandeur.com,"A Wing  New No. 62, Old No.31 & 32, Ground Floor, Ethiraj Salai, Egmore, Kgn Towers, Chennai, Tamil Nadu 600008"
Jaguar,Kochi,Muthoot Motors,9.982195,76.316374,8129999808,,jaguar@muthootjlr.com,"JLR Division, Kundanoor, Maradu, P.O, NH-47 Bye Pass, Kochi, Kerala 682001"
Jaguar,Coimbatore,V S T Grandeur,10.996301,77.062015,7375093040,,info.cbe@vstgrandeur.com,"145-1c-1, L&t Bye-pass Road, Oddar Palayam, Near Vijaya Vidhyalaya Matriculation School, Coimbatore, Tamil Nadu 641016"
Jaguar,Cuttack,Empreo Prestige,20.407779,85.879371,7735477771,,sourav.sahu@empreoprestige.com,"Bhanpur, Pratapnagari, P.O., Cuttack, Orissa 753011"
Jaguar,Cuttack,Lexus Motors,20.462521,85.88299,7894432002,,jlr@lexusmoters.in,"N.h.5, Cuttack-bhubaneshwar Road, Pratapnagari P.o. Bhanpur, Siba Bazar, Cuttack, Orissa 753011"
Jaguar,New Delhi,A M P Motors,28.533338,77.285618,7375880517,,,"A-5, Mathura Road, Mohan Cooperative Industrial Estate, Block E, New Delhi, Delhi 110044"
Jaguar,New Delhi,Amp Motors,28.661854,77.152519,7375880637,,abhi.sharma@ampmotors.in,"31, Moti Nagar, Shivaji Marg, New Delhi, Delhi 110015"
Jaguar,Guntur,Lakshmi JLR,16.444309,80.592229,7997991369,,ceo@lakshmijlr.co.in,"Sy. No 397/1, Atmakuru Village, Mangalagiri, Guntur, Andhra Pradesh 522502"
Jaguar,Gurgaon,A M P Motors,28.464845,77.065222,7375880206,,,"SCO 316, Sector 29, Gymkhana Club, Gurgaon, Haryana 122001"
Jaguar,Gurgaon,A M P Motors,28.464845,77.065222,7375880206,,,"SCO 316, Sector 29, Gymkhana Club, Gurgaon, Haryana 122001"
Jaguar,Hyderabad,Pride Motors,17.4299,78.410316,040-23606148,,mereddy_suresh@rediffmail.com,"Plot No. 461, Road No.36, Jubilee Hills, Odyssey Mall, Hyderabad, Telangana 500033"
Jaguar,Indore,Sanghi Bros,22.770981,75.907993,8889912691,,,"Mr11, Mangal Compound, Ring Road, Gram-pipliyakumar Devas Naka, Lasudia Mori, Indore, Madhya Pradesh 452010"
Jaguar,Jaipur,Amp Motors,26.907966,75.74092,7375880256,,,"Ashram Marg, Near Jaipur Marriott, Jaipur, Rajasthan 302015"
Jaguar,Karnal,Malwa Automotives,29.649719,76.990048,8295511111,,,"118/5 Km Stone, Village Kambopura, Near Cafe Coffee Day, Karnal, Haryana 132001"
Jaguar,Kochi,Muthoot Motors,9.982195,76.316374,8129999808,,jaguar@muthootjlr.com,"JLR Division, Kundanoor, Maradu, P.O, NH-47 Bye Pass, Kochi, Kerala 682001"
Jaguar,Kolkata,Lexus Motors,22.550432,88.36266,9831010982,,jlrdesk@lexusmoter.in,"41a, A J C Bose Road, Mullick Bazar, Near Nonapukur Tram Depot, Kolkata, West Bengal 700017"
Jaguar,Kolkata,Lexus Motors,22.620589,88.461061,,,,"IID/13–14, Automall, Maj. Arterial Road, Kolkata, Action Ar Ii, Kolkata, West Bengal 700141"
Jaguar,Lucknow,VISHAL CARS,26.766668,80.873454,7930296300,,,"C-1/19 TO C-1/22, Amar Shaheed Path, Transport Nagar Phase-2, Lucknow, Uttar Pradesh 226012"
Jaguar,Ludhiana,Dada Motors,30.9003452,75.8566733,9814026262,,info@dadamotors.com,"Savitri -1, G.t Road, Parbhat Nagar, Sahibjada Ajit Singh Nagar, Dholewal Chowk, Ludhiana, Punjab 141120"
Jaguar,Ludhiana,Dada Motors,30.842624,75.975335,911616431000,,,"G.T. Road, Sahnewal, Opp. Govt Girls Sen Sec School, Ludhiana, Punjab 141120"
Jaguar,Mangalore,Marqland,12.867514,74.905696,8242276399,,naveen.philip@gmail.com,"Popular Autoworks Private Limited, Kannur Village, 22/1A,22/1C, 22/2A, Mangalore, Karnataka 575007"
Jaguar,Mumbai,"Modi Motors Jaguar Land Rover, Worli",18.9905,72.81367,7375811286,022-67478090,,"Ceejay House Ground Floor, Dr Annie Besant Road, Worli, Shiv Sagar Estate, Mumbai, Maharashtra 400018"
Jaguar,Mumbai,Navnit Motors,18.990634,72.813395,022-67478080,,sharad@navnitmotors.com,"CEEJAY HOUSE, R ANNIE BESANT RD, WORLI, SHIVSAGAR ESTATE, Mumbai, Maharashtra 400018"
Jaguar,Mumbai,Navnit Motors,19.138451,72.832092,912267000000,,,"Fortune Terraces, New Link Road, Mumbai, Opp. Citi Mall, Mumbai, Maharashtra 400053"
Jaguar,Nagpur,Anand Techno Marketing  Pvt. Ltd.,21.115976,79.01049,7375802801,,harshal.kohadkar@anandgroup.net.co,"D-3, Anand Techno Marketing  Pvt. Ltd, MIDC Hingna, Near Wadi Toll Naka, Nagpur, Maharashtra 440028"
Jaguar,New Delhi,A M P Motors,28.533338,77.285618,7375880517,,,"A-5, Mathura Road, Mohan Cooperative Industrial Estate, Block E, New Delhi, Delhi 110044"
Jaguar,New Delhi,Amp Motors,28.661854,77.152519,7375880637,,abhi.sharma@ampmotors.in,"31, Moti Nagar, Shivaji Marg, New Delhi, Delhi 110015"
Jaguar,Noida,Shiva Motocorp,28.592359,77.322151,7375006526,,amitgarg@shivamotors.in,"A UNIT OF NARNOLI APPARELS, SECTOR - 5, P L, A - 108, Noida, Uttar Pradesh 201301"
Jaguar,Pune,Ace Perkins,18.326021,73.514999,7375811324,,sales@aceperkins.in,"Block No. 1, Godrej Eternia, Pune Mumbai Road, Wakdewadi, Next To Shoppers Stop, Pune, Maharashtra 411005"
Jaguar,Raipur,Satyam Balajee,21.251384,81.629641,8518887087,,jlr@satyambalaji.com,"National Highway No 6, Ring Road No 1, Tatibandh, Janta Colony, Raipur, Chhattisgarh 492099"
Jaguar,Surat,Navjivan Motors,21.145179,72.757086,,,,"R.S.NO.9/1 ,PLOT NO.3, MAGDALLA, Opp Central Mall ,Near Harihar Party  Plot, Surat, Gujarat 395007"
Jeep,Agra,Kalyan Automart Private Limited,27.219746,77.933081,9837045971,,divesh@kalyangroup.com,"Near Mango Hotel, Bye Pass Road, Sikandara, Opposite to Bhagwati Dhaba, Agra, Uttar Pradesh 282007"
Jeep,Ahmedabad,Concept Motorcar,22.99211,72.535587,,,,"Survey No-45/3, Sarkhej-Narol Cross Road, Maktampur, Opp Vishala Hotel, Ahmedabad, Gujarat 380055"
Jeep,Ahmedabad,Concept Motors,23.075537,72.526103,7878606000,,sales@conceptjeep.in,"D-01, Block – D, S.g.highway, Opp.kargil Petrol Pump, Ganesh Meridian, Ahmedabad, Gujarat 380060"
Jeep,Ajmer,Nidhi Kamal Company,26.473213,74.652047,,,,"Khasra No. 530, Gayatri Auto Packers and Movers, Parbatpura Byepass, Ajmer, Opposite to Maharaja Restaurant, Ajmer, Rajasthan 305002"
Jeep,Allahabad,Eldee Motors Pvt Ltd,25.454342,81.835017,9336908731,,eldee.sm.fca@gmail.com,"Civil Lines, 2 Sardar Patel Marg, Allahabad, Uttar Pradesh 211001"
Jeep,Amritsar,Novelty Jeep,31.603622,74.936137,8288018861,,noveltyjeep@noveltygroup.in,"Novelty Jeep, G.T. Road, Near Amritsar Gate, Amritsar, Punjab 143022"
Jeep,Aurangabad,Varada Vehicle Pvt Ltd - Showroom,19.876851,75.371266,9850533366,,gmsales@varada-fca.com,"P80/D5, C/o Prozone Mall, Chikalthana, API compound, Aurangabad, Maharashtra 431006"
Jeep,Bangalore,KHT Agencies,13.023054,77.554995,9035073000,,admin@khtprime.com,"92/93, Inner Ring road, Koramangala, Amar Jyothi Layout, Bangalore, Karnataka 560071"
Jeep,Bangalore,KHT Agencies,13.023688,77.548316,8494911115,,,"Old No.15A, New No.44, Industrial Suburb Service Road, Industrial Suburb Service Road, Yeshwantpur, Opposite to shell petrol bunk, Bangalore, Karnataka 560022"
Jeep,Bangalore,Mps Motors,12.898704,77.576385,08046466600,,sales@mps-fca.com,"386/1/383/362/70, GR Grand Plaza, Kanakapura Main Road, Jaraganahalli Village, Near JP Nagar Metro Station, Bangalore, Karnataka 560078"
Jeep,Bangalore,Mps Motors,12.859409,77.652498,,,,"Survery No. 4, Panchayat Khata No. 62-4, Hosur Road, Beratena Agrahara Village, Begur Hobli, Near Electronic City, Lavakusha Nagar, Bangalore, Karnataka 560100"
Jeep,Bangalore,P P S Jeep,12.904986,77.57354,7997988777,,salesmanager.blr@mps-fca.com,"386/1/383/362/70, G R Grand Plaza, Kanakapura Main Road, Jaraganahalli Village, Near JP Nagar Metro Station, Bangalore, Karnataka 560078"
